,VAGA,ID,IDADE,MBA,PHD,CLOUD_CERT,SGBD_CERT,HORAS_ESTUDO,QT_FILHOS,CNH,ANOS_EXP,SCORE
5842,2,5842,35.5282967842862,0,1,1,1,7.87249051579586,0,0,13.3944231348117,148.304010302624
5843,2,5843,35.2742919149037,1,0,1,0,7.90804485078465,0,1,13.3258418200784,162.967548795758
5847,2,5847,33.4617060936903,0,0,0,1,6.2578049286462,0,1,12.8364436483508,139.596138481227
5854,2,5854,38.2647062642402,0,1,0,1,9.91965621044736,1,0,14.1332536943993,150.391516186775
5864,2,5864,34.3339970362572,0,1,0,0,8.36639837962268,0,0,13.0719622028438,139.769081254539
5877,2,5877,36.9634801026756,1,0,0,0,7.95516550611534,1,1,13.7819226307768,162.436923288043
5878,2,5878,34.6896357215078,0,1,1,1,9.47220579345115,1,0,13.1679846478615,141.520485981528
5885,2,5885,39.3113868678368,0,0,1,0,8.5755255007525,1,0,14.4158574573703,152.859716470063
5888,2,5888,33.8274536340143,0,1,1,0,7.70582309541904,1,0,12.9351954842383,141.566996246603
5901,2,5901,33.961597278918,1,1,0,1,7.04816395186217,2,0,12.9714142683623,155.05028911637
5903,2,5903,32.7569672402356,0,1,1,0,9.27614982636348,0,0,12.646164157918,135.590632373098
5908,2,5908,35.4689395010845,0,0,1,1,9.4006154680476,4,1,13.3783966683472,141.303969383367
5909,2,5909,33.6597158896712,0,1,1,0,7.58264360592107,1,1,12.8899062932656,142.416740087324
5912,2,5912,40.958445829281,1,1,1,0,7.67275253095248,1,0,14.8605633769603,171.63926020829
5917,2,5917,34.0580538319777,1,0,0,1,8.68485428799839,1,0,12.9974575376884,153.128063101511
5926,2,5926,41.7454014079192,1,0,1,1,7.08965167326513,1,0,15.0730413831926,186.304927507002
5932,2,5932,33.6910531325062,0,0,0,1,8.69048593017877,1,0,12.8983673488311,144.443104336841
5933,2,5933,33.8829239961954,0,1,1,0,6.40827023835548,2,1,12.9501724820272,136.68091081732
5934,2,5934,35.2066199502115,0,0,0,0,8.28227418559909,0,0,13.3075703896115,140.264040070126
5937,2,5937,36.4357828969006,1,1,0,1,11.1643188173221,1,0,13.6394443852176,168.543093207153
5939,2,5939,36.1309674893871,1,0,1,1,8.06126170346001,4,0,13.5571442251889,159.041297250168
5943,2,5943,36.1530032888674,1,0,0,0,6.24811781890967,0,0,13.5630938910486,167.670186347678
5946,2,5946,39.5146962575699,1,0,1,1,9.97633389216741,0,0,14.4707509925983,165.200701780223
5959,2,5959,33.8040317577415,1,1,0,1,9.80173514080289,1,0,12.9288715776446,147.839288622229
5962,2,5962,42.0707937316345,0,0,0,0,9.52593398647349,1,0,15.1608973105957,165.062299311584
5964,2,5964,34.3041399477105,1,0,1,0,8.55561684166341,3,0,13.0639007889363,153.975813197715
5965,2,5965,39.9728700498461,0,1,1,1,5.82465977046173,0,0,14.5944579165129,153.174504105925
5966,2,5966,34.4927819119122,1,1,1,1,9.15391727477162,2,1,13.1148341192707,155.150772323648
5968,2,5968,35.9608487914865,0,0,1,0,8.94226234886017,1,0,13.5112121767558,148.010713749887
5969,2,5969,41.7047110203884,0,1,1,0,7.39612395776038,0,1,15.0620549785593,167.617139763311
5977,2,5977,32.0696245454635,0,1,0,1,7.21032287414606,2,0,12.4605816303296,138.739612787929
5978,2,5978,39.3015694034067,1,0,1,1,9.46206570205484,0,1,14.4132067419742,171.833905080784
5979,2,5979,34.2393347777864,1,1,0,0,6.93478380302418,0,0,13.0464033930567,166.717477046412
5981,2,5981,36.6552482667257,1,1,1,1,8.06018578203703,2,1,13.6987000350704,157.174372299671
5984,2,5984,37.9355133548528,0,1,1,0,10.6472998298903,1,0,14.0443716088647,142.91201909104
5985,2,5985,41.719746055918,0,0,0,1,8.84167488970994,3,0,15.0661144381523,155.249383789661
5987,2,5987,39.1873370010919,1,1,0,0,9.48156812277533,2,1,14.3823639933492,164.420363830453
5995,2,5995,34.14434968548,1,1,1,1,6.31027360155812,1,0,13.020757418134,150.788825876266
5999,2,5999,37.0465341179972,1,0,1,0,6.11030235297952,1,1,13.8043472149137,160.866948737781
